QUERY_ID,DOC_ID,RERANK_SCORE,RANK
20,JURISPRUDENCIA-SELECIONADA-LEGADA-32,0.3363310694694519,9
20,JURISPRUDENCIA-SELECIONADA-25388,0.2422056347131729,10
20,JURISPRUDENCIA-SELECIONADA-73418,0.23934932053089142,11
20,JURISPRUDENCIA-SELECIONADA-27933,0.23091977834701538,12
20,JURISPRUDENCIA-SELECIONADA-18008,0.22953519225120544,13
20,JURISPRUDENCIA-SELECIONADA-20701,0.2107662856578827,14
20,JURISPRUDENCIA-SELECIONADA-55654,0.20946967601776123,15
20,JURISPRUDENCIA-SELECIONADA-11647,0.18952108919620514,16
20,JURISPRUDENCIA-SELECIONADA-40150,0.18713268637657166,17
20,JURISPRUDENCIA-SELECIONADA-27828,0.18594719469547272,18
20,JURISPRUDENCIA-SELECIONADA-1319,0.18476749956607819,19
20,JURISPRUDENCIA-SELECIONADA-31012,0.17217184603214264,20
21,JURISPRUDENCIA-SELECIONADA-22972,0.7122321724891663,1
21,JURISPRUDENCIA-SELECIONADA-34918,0.6842640042304993,2
21,JURISPRUDENCIA-SELECIONADA-31556,0.6370307803153992,3
21,JURISPRUDENCIA-SELECIONADA-33033,0.6197014451026917,4
21,JURISPRUDENCIA-SELECIONADA-31619,0.5983121991157532,5
21,JURISPRUDENCIA-SELECIONADA-21279,0.5784481763839722,6
21,JURISPRUDENCIA-SELECIONADA-31620,0.5722447633743286,7
21,JURISPRUDENCIA-SELECIONADA-31641,0.5722447633743286,8
21,JURISPRUDENCIA-SELECIONADA-88816,0.564578652381897,9
21,JURISPRUDENCIA-SELECIONADA-31621,0.5636181831359863,10
21,JURISPRUDENCIA-SELECIONADA-31637,0.5467381477355957,11
21,JURISPRUDENCIA-SELECIONADA-33029,0.517327070236206,12
21,JURISPRUDENCIA-SELECIONADA-21037,0.5104964971542358,13
21,JURISPRUDENCIA-SELECIONADA-35011,0.49846649169921875,14
21,JURISPRUDENCIA-SELECIONADA-32974,0.4937136769294739,15
21,JURISPRUDENCIA-SELECIONADA-21081,0.4857826828956604,16
21,JURISPRUDENCIA-SELECIONADA-21265,0.4639299511909485,17
21,JURISPRUDENCIA-SELECIONADA-19086,0.4639299511909485,18
21,JURISPRUDENCIA-SELECIONADA-33031,0.44625335931777954,19
21,JURISPRUDENCIA-SELECIONADA-31618,0.44480592012405396,20
22,JURISPRUDENCIA-SELECIONADA-716,0.7049732804298401,1
22,JURISPRUDENCIA-SELECIONADA-13227,0.6783269643783569,2
22,JURISPRUDENCIA-SELECIONADA-13236,0.6774740219116211,3
22,JURISPRUDENCIA-SELECIONADA-59142,0.6757646203041077,4
22,JURISPRUDENCIA-SELECIONADA-8321,0.6706082820892334,5
22,JURISPRUDENCIA-SELECIONADA-109389,0.6636689305305481,6
22,JURISPRUDENCIA-SELECIONADA-126741,0.6627964973449707,7
22,JURISPRUDENCIA-SELECIONADA-135350,0.6627964973449707,8
22,JURISPRUDENCIA-SELECIONADA-103143,0.6627964973449707,9
22,JURISPRUDENCIA-SELECIONADA-16114,0.6557770371437073,10
22,JURISPRUDENCIA-SELECIONADA-26515,0.6415346264839172,11
22,JURISPRUDENCIA-SELECIONADA-27143,0.6388352513313293,12
22,JURISPRUDENCIA-SELECIONADA-19754,0.6352224349975586,13
22,JURISPRUDENCIA-SELECIONADA-15112,0.6334102749824524,14
22,JURISPRUDENCIA-SELECIONADA-8634,0.6164741516113281,15
22,JURISPRUDENCIA-SELECIONADA-41554,0.6146253347396851,16
22,JURISPRUDENCIA-SELECIONADA-22281,0.6127732396125793,17
22,JURISPRUDENCIA-SELECIONADA-73890,0.5987815260887146,18
22,JURISPRUDENCIA-SELECIONADA-46407,0.5874698758125305,19
22,JURISPRUDENCIA-SELECIONADA-135358,0.5789243578910828,20
23,JURISPRUDENCIA-SELECIONADA-34878,0.7146279811859131,1
23,JURISPRUDENCIA-SELECIONADA-34988,0.6800292134284973,2
23,JURISPRUDENCIA-SELECIONADA-34701,0.6749081611633301,3
23,JURISPRUDENCIA-SELECIONADA-2238,0.6636689305305481,4
23,JURISPRUDENCIA-SELECIONADA-35301,0.6495786309242249,5
23,JURISPRUDENCIA-SELECIONADA-27862,0.6433292627334595,6
23,JURISPRUDENCIA-SELECIONADA-35376,0.6297746300697327,7
23,JURISPRUDENCIA-SELECIONADA-35538,0.6297746300697327,8
23,JURISPRUDENCIA-SELECIONADA-40145,0.6034645438194275,9
23,JURISPRUDENCIA-SELECIONADA-12699,0.6034645438194275,10
23,JURISPRUDENCIA-SELECIONADA-35195,0.5969031453132629,11
23,JURISPRUDENCIA-SELECIONADA-34836,0.5954925417900085,12
23,JURISPRUDENCIA-SELECIONADA-34841,0.5903069376945496,13
23,JURISPRUDENCIA-SELECIONADA-35287,0.5879431366920471,14
23,JURISPRUDENCIA-SELECIONADA-35182,0.5841525793075562,15
23,JURISPRUDENCIA-SELECIONADA-35541,0.5822535157203674,16
23,JURISPRUDENCIA-SELECIONADA-71124,0.5765419602394104,17
23,JURISPRUDENCIA-SELECIONADA-8055,0.5751108527183533,18
23,JURISPRUDENCIA-SELECIONADA-35184,0.5722447633743286,19
23,JURISPRUDENCIA-SELECIONADA-35283,0.5489152669906616,20
24,JURISPRUDENCIA-SELECIONADA-115433,0.6039317846298218,1
24,JURISPRUDENCIA-SELECIONADA-18316,0.5784481763839722,2
24,JURISPRUDENCIA-SELECIONADA-15319,0.5278033018112183,3
24,JURISPRUDENCIA-SELECIONADA-31107,0.5125705599784851,4
24,JURISPRUDENCIA-SELECIONADA-135613,0.43638181686401367,5
24,JURISPRUDENCIA-SELECIONADA-32703,0.4311051070690155,6
24,JURISPRUDENCIA-SELECIONADA-22136,0.4311051070690155,7
24,JURISPRUDENCIA-SELECIONADA-17998,0.4296686351299286,8
24,JURISPRUDENCIA-SELECIONADA-20582,0.40450745820999146,9
24,JURISPRUDENCIA-SELECIONADA-18056,0.3974705636501312,10
24,JURISPRUDENCIA-SELECIONADA-31563,0.3821414113044739,11
24,JURISPRUDENCIA-SELECIONADA-16331,0.35220175981521606,12
24,JURISPRUDENCIA-SELECIONADA-34260,0.334589421749115,13
24,JURISPRUDENCIA-SELECIONADA-18410,0.31742626428604126,14
24,JURISPRUDENCIA-SELECIONADA-17286,0.30985841155052185,15
24,JURISPRUDENCIA-SELECIONADA-13694,0.2991051971912384,16
24,JURISPRUDENCIA-SELECIONADA-107361,0.2991051971912384,17
24,JURISPRUDENCIA-SELECIONADA-15878,0.29421496391296387,18
24,JURISPRUDENCIA-SELECIONADA-17204,0.27904197573661804,19
24,JURISPRUDENCIA-SELECIONADA-21847,0.2658804655075073,20
25,JURISPRUDENCIA-SELECIONADA-36008,0.7879312038421631,1
25,JURISPRUDENCIA-SELECIONADA-8276,0.7476159334182739,2
25,JURISPRUDENCIA-SELECIONADA-22139,0.7341195344924927,3
25,JURISPRUDENCIA-SELECIONADA-22792,0.7325918078422546,4
25,JURISPRUDENCIA-SELECIONADA-70421,0.7325918078422546,5
25,JURISPRUDENCIA-SELECIONADA-61651,0.730289876461029,6
25,JURISPRUDENCIA-SELECIONADA-82565,0.7287483215332031,7
25,JURISPRUDENCIA-SELECIONADA-33938,0.7233095169067383,8
25,JURISPRUDENCIA-SELECIONADA-33076,0.7193835973739624,9
25,JURISPRUDENCIA-SELECIONADA-17917,0.7170118689537048,10
25,JURISPRUDENCIA-SELECIONADA-21879,0.7138307690620422,11
25,JURISPRUDENCIA-SELECIONADA-22105,0.6992544531822205,12
25,JURISPRUDENCIA-SELECIONADA-22796,0.6859495043754578,13
25,JURISPRUDENCIA-SELECIONADA-21876,0.6825737357139587,14
25,JURISPRUDENCIA-SELECIONADA-22150,0.6783269643783569,15
25,JURISPRUDENCIA-SELECIONADA-17017,0.6757646203041077,16
25,JURISPRUDENCIA-SELECIONADA-122027,0.6601723432540894,17
25,JURISPRUDENCIA-SELECIONADA-21808,0.6601723432540894,18
25,JURISPRUDENCIA-SELECIONADA-71125,0.6592954993247986,19
25,JURISPRUDENCIA-SELECIONADA-9884,0.6548947095870972,20
26,JURISPRUDENCIA-SELECIONADA-25632,0.7201715111732483,1
26,JURISPRUDENCIA-SELECIONADA-132460,0.6731916666030884,2
26,JURISPRUDENCIA-SELECIONADA-34216,0.6601723432540894,3
26,JURISPRUDENCIA-SELECIONADA-9777,0.6486889719963074,4
26,JURISPRUDENCIA-SELECIONADA-17823,0.6334102749824524,5
26,JURISPRUDENCIA-SELECIONADA-49458,0.6270381808280945,6
26,JURISPRUDENCIA-SELECIONADA-17264,0.6118459105491638,7
26,JURISPRUDENCIA-SELECIONADA-34995,0.5836780667304993,8
26,JURISPRUDENCIA-SELECIONADA-13152,0.581303060054779,9
26,JURISPRUDENCIA-SELECIONADA-31137,0.5674572587013245,10
26,JURISPRUDENCIA-SELECIONADA-71199,0.5655387043952942,11
26,JURISPRUDENCIA-SELECIONADA-13176,0.5563995838165283,12
26,JURISPRUDENCIA-SELECIONADA-14269,0.5506073832511902,13
26,JURISPRUDENCIA-SELECIONADA-91275,0.5384978652000427,14
26,JURISPRUDENCIA-SELECIONADA-72047,0.5384978652000427,15
26,JURISPRUDENCIA-SELECIONADA-14253,0.5104964971542358,16
26,JURISPRUDENCIA-SELECIONADA-31087,0.4938662648200989,17
26,JURISPRUDENCIA-SELECIONADA-17830,0.4930424094200134,18
26,JURISPRUDENCIA-SELECIONADA-66721,0.49252378940582275,19
26,JURISPRUDENCIA-SELECIONADA-14862,0.4920050799846649,20
27,JURISPRUDENCIA-SELECIONADA-16325,0.6315943002700806,1
27,JURISPRUDENCIA-SELECIONADA-134867,0.6315943002700806,2
27,JURISPRUDENCIA-SELECIONADA-32936,0.5836780667304993,3
27,JURISPRUDENCIA-SELECIONADA-17146,0.5784481763839722,4
27,JURISPRUDENCIA-SELECIONADA-18195,0.5457699298858643,5
27,JURISPRUDENCIA-SELECIONADA-17355,0.5431056022644043,6
27,JURISPRUDENCIA-SELECIONADA-17883,0.5387405753135681,7
27,JURISPRUDENCIA-SELECIONADA-18818,0.5341265201568604,8
27,JURISPRUDENCIA-SELECIONADA-31515,0.5207400918006897,9
27,JURISPRUDENCIA-SELECIONADA-32935,0.5153759717941284,10
27,JURISPRUDENCIA-SELECIONADA-18218,0.5066829323768616,11
27,JURISPRUDENCIA-SELECIONADA-32924,0.5060116648674011,12
27,JURISPRUDENCIA-SELECIONADA-56477,0.500396728515625,13
27,JURISPRUDENCIA-SELECIONADA-18843,0.49985888600349426,14
27,JURISPRUDENCIA-SELECIONADA-18842,0.48157572746276855,15
27,JURISPRUDENCIA-SELECIONADA-18841,0.48157572746276855,16
27,JURISPRUDENCIA-SELECIONADA-62198,0.4804786741733551,17
27,JURISPRUDENCIA-SELECIONADA-17145,0.4663594961166382,18
27,JURISPRUDENCIA-SELECIONADA-17882,0.4634442627429962,19
27,JURISPRUDENCIA-SELECIONADA-31508,0.4561674892902374,20
28,JURISPRUDENCIA-SELECIONADA-18897,0.7041601538658142,1
28,JURISPRUDENCIA-SELECIONADA-34838,0.5431056022644043,2
28,JURISPRUDENCIA-SELECIONADA-34761,0.47877252101898193,3
28,JURISPRUDENCIA-SELECIONADA-35286,0.47536173462867737,4
28,JURISPRUDENCIA-SELECIONADA-42168,0.47487467527389526,5
28,JURISPRUDENCIA-SELECIONADA-17309,0.46004632115364075,6
28,JURISPRUDENCIA-SELECIONADA-35284,0.45374593138694763,7
28,JURISPRUDENCIA-SELECIONADA-44132,0.4464947283267975,8
28,JURISPRUDENCIA-SELECIONADA-35299,0.44046923518180847,9
28,JURISPRUDENCIA-SELECIONADA-20907,0.4144248068332672,10
28,JURISPRUDENCIA-SELECIONADA-53647,0.40497803688049316,11
28,JURISPRUDENCIA-SELECIONADA-76291,0.40497803688049316,12
28,JURISPRUDENCIA-SELECIONADA-44088,0.40497803688049316,13
28,JURISPRUDENCIA-SELECIONADA-83673,0.4012185037136078,14
28,JURISPRUDENCIA-SELECIONADA-60899,0.3937346339225769,15
28,JURISPRUDENCIA-SELECIONADA-67158,0.3900110721588135,16
28,JURISPRUDENCIA-SELECIONADA-28166,0.38954654335975647,17
28,JURISPRUDENCIA-SELECIONADA-135549,0.38722676038742065,18
28,JURISPRUDENCIA-SELECIONADA-82277,0.3584653437137604,19
28,JURISPRUDENCIA-SELECIONADA-16894,0.3575674891471863,20
29,JURISPRUDENCIA-SELECIONADA-29627,0.5851011276245117,1
29,JURISPRUDENCIA-SELECIONADA-29645,0.5851011276245117,2
29,JURISPRUDENCIA-SELECIONADA-29644,0.5851011276245117,3
29,JURISPRUDENCIA-SELECIONADA-132082,0.5827285051345825,4
29,JURISPRUDENCIA-SELECIONADA-13637,0.5827285051345825,5
29,JURISPRUDENCIA-SELECIONADA-29654,0.5822535157203674,6
29,JURISPRUDENCIA-SELECIONADA-29655,0.5779718160629272,7
29,JURISPRUDENCIA-SELECIONADA-25982,0.5660185217857361,8
29,JURISPRUDENCIA-SELECIONADA-34057,0.528533399105072,9
29,JURISPRUDENCIA-SELECIONADA-29670,0.5212274789810181,10
29,JURISPRUDENCIA-SELECIONADA-31922,0.5204963088035583,11
29,JURISPRUDENCIA-SELECIONADA-28445,0.5201307535171509,12
29,JURISPRUDENCIA-SELECIONADA-28083,0.5150101780891418,13
29,JURISPRUDENCIA-SELECIONADA-29653,0.5110455751419067,14
29,JURISPRUDENCIA-SELECIONADA-29549,0.5081169605255127,15
29,JURISPRUDENCIA-SELECIONADA-29672,0.499907523393631,16
29,JURISPRUDENCIA-SELECIONADA-34269,0.47950366139411926,17
29,JURISPRUDENCIA-SELECIONADA-151106,0.45423004031181335,18
29,JURISPRUDENCIA-SELECIONADA-29051,0.4510846734046936,19
29,JURISPRUDENCIA-SELECIONADA-29561,0.44890937209129333,20
30,JURISPRUDENCIA-SELECIONADA-35041,0.6187804341316223,1
30,JURISPRUDENCIA-SELECIONADA-35419,0.6048657894134521,2
30,JURISPRUDENCIA-SELECIONADA-25612,0.48895445466041565,3
30,JURISPRUDENCIA-SELECIONADA-25635,0.4799911677837372,4
30,JURISPRUDENCIA-SELECIONADA-29401,0.47877252101898193,5
30,JURISPRUDENCIA-SELECIONADA-16988,0.4692769944667816,6
30,JURISPRUDENCIA-SELECIONADA-34912,0.4423955976963043,7
30,JURISPRUDENCIA-SELECIONADA-20526,0.43638181686401367,8
30,JURISPRUDENCIA-SELECIONADA-81742,0.42536652088165283,9
30,JURISPRUDENCIA-SELECIONADA-20529,0.4182216227054596,10
30,JURISPRUDENCIA-SELECIONADA-47459,0.41584745049476624,11
30,JURISPRUDENCIA-SELECIONADA-144308,0.41205689311027527,12
30,JURISPRUDENCIA-SELECIONADA-18941,0.3970029056072235,13
30,JURISPRUDENCIA-SELECIONADA-18386,0.39094078540802,14
30,JURISPRUDENCIA-SELECIONADA-34199,0.3720487952232361,15
30,JURISPRUDENCIA-SELECIONADA-17220,0.34334173798561096,16
30,JURISPRUDENCIA-SELECIONADA-31113,0.3302551507949829,17
30,JURISPRUDENCIA-SELECIONADA-25664,0.3250918686389923,18
30,JURISPRUDENCIA-SELECIONADA-28159,0.3106943964958191,19
30,JURISPRUDENCIA-SELECIONADA-18038,0.30985841155052185,20
31,JURISPRUDENCIA-SELECIONADA-27071,0.5636181831359863,1
31,JURISPRUDENCIA-SELECIONADA-105746,0.5489152669906616,2
31,JURISPRUDENCIA-SELECIONADA-87939,0.5489152669906616,3
31,JURISPRUDENCIA-SELECIONADA-102455,0.5448014140129089,4
31,JURISPRUDENCIA-SELECIONADA-60920,0.5445592403411865,5
31,JURISPRUDENCIA-SELECIONADA-16966,0.543347954750061,6
31,JURISPRUDENCIA-SELECIONADA-45273,0.5401962995529175,7
31,JURISPRUDENCIA-SELECIONADA-29070,0.5401962995529175,8
31,JURISPRUDENCIA-SELECIONADA-11653,0.5397111177444458,9
31,JURISPRUDENCIA-SELECIONADA-74258,0.5389832258224487,10
31,JURISPRUDENCIA-SELECIONADA-66766,0.5380124449729919,11
31,JURISPRUDENCIA-SELECIONADA-11655,0.5333974361419678,12
31,JURISPRUDENCIA-SELECIONADA-33899,0.5284117460250854,13
31,JURISPRUDENCIA-SELECIONADA-31315,0.526829719543457,14
31,JURISPRUDENCIA-SELECIONADA-26509,0.526829719543457,15
31,JURISPRUDENCIA-SELECIONADA-22253,0.5267079472541809,16
31,JURISPRUDENCIA-SELECIONADA-27031,0.5054624080657959,17
31,JURISPRUDENCIA-SELECIONADA-17011,0.5046690702438354,18
31,JURISPRUDENCIA-SELECIONADA-31270,0.4996319115161896,19
31,JURISPRUDENCIA-SELECIONADA-26459,0.4970245957374573,20
32,JURISPRUDENCIA-SELECIONADA-34905,0.7943849563598633,1
32,JURISPRUDENCIA-SELECIONADA-88354,0.7918210625648499,2
32,JURISPRUDENCIA-SELECIONADA-36810,0.7918210625648499,3
32,JURISPRUDENCIA-SELECIONADA-57810,0.7918210625648499,4
32,JURISPRUDENCIA-SELECIONADA-637,0.7826625108718872,5
32,JURISPRUDENCIA-SELECIONADA-16983,0.7826625108718872,6
32,JURISPRUDENCIA-SELECIONADA-93997,0.7563575506210327,7
32,JURISPRUDENCIA-SELECIONADA-35218,0.6783269643783569,8
32,JURISPRUDENCIA-SELECIONADA-58145,0.666279673576355,9
32,JURISPRUDENCIA-SELECIONADA-46654,0.6306849718093872,10
32,JURISPRUDENCIA-SELECIONADA-23274,0.6297746300697327,11
32,JURISPRUDENCIA-SELECIONADA-35383,0.5969031453132629,12
32,JURISPRUDENCIA-SELECIONADA-105418,0.5409238934516907,13
32,JURISPRUDENCIA-SELECIONADA-35309,0.5329113006591797,14
32,JURISPRUDENCIA-SELECIONADA-34296,0.5310877561569214,15
32,JURISPRUDENCIA-SELECIONADA-60979,0.4876733720302582,16
32,JURISPRUDENCIA-SELECIONADA-32865,0.45060113072395325,17
32,JURISPRUDENCIA-SELECIONADA-34093,0.4101654887199402,18
32,JURISPRUDENCIA-SELECIONADA-18205,0.3656831681728363,19
32,JURISPRUDENCIA-SELECIONADA-34833,0.35220175981521606,20
33,JURISPRUDENCIA-SELECIONADA-17821,0.6379335522651672,1
33,JURISPRUDENCIA-SELECIONADA-31082,0.5940803289413452,2
33,JURISPRUDENCIA-SELECIONADA-18079,0.5921949744224548,3
33,JURISPRUDENCIA-SELECIONADA-52040,0.5865228176116943,4
33,JURISPRUDENCIA-SELECIONADA-61415,0.5865228176116943,5
33,JURISPRUDENCIA-SELECIONADA-47391,0.5832033753395081,6
33,JURISPRUDENCIA-SELECIONADA-31108,0.5712883472442627,7
33,JURISPRUDENCIA-SELECIONADA-18033,0.561214804649353,8
33,JURISPRUDENCIA-SELECIONADA-43319,0.5585678219795227,9
33,JURISPRUDENCIA-SELECIONADA-17820,0.5563995838165283,10
33,JURISPRUDENCIA-SELECIONADA-32629,0.5489152669906616,11
33,JURISPRUDENCIA-SELECIONADA-32604,0.5397111177444458,12
33,JURISPRUDENCIA-SELECIONADA-42820,0.5156199336051941,13
33,JURISPRUDENCIA-SELECIONADA-31107,0.48852741718292236,14
33,JURISPRUDENCIA-SELECIONADA-17885,0.4709798991680145,15
33,JURISPRUDENCIA-SELECIONADA-18402,0.4691554307937622,16
33,JURISPRUDENCIA-SELECIONADA-60811,0.45592519640922546,17
33,JURISPRUDENCIA-SELECIONADA-17819,0.4464947283267975,18
33,JURISPRUDENCIA-SELECIONADA-19029,0.42727720737457275,19
33,JURISPRUDENCIA-SELECIONADA-18390,0.4205995798110962,20
34,JURISPRUDENCIA-SELECIONADA-31776,0.6749081611633301,1
34,JURISPRUDENCIA-SELECIONADA-34344,0.5576044321060181,2
34,JURISPRUDENCIA-SELECIONADA-15793,0.5201307535171509,3
34,JURISPRUDENCIA-SELECIONADA-33123,0.5134245157241821,4
34,JURISPRUDENCIA-SELECIONADA-78023,0.5094593167304993,5
34,JURISPRUDENCIA-SELECIONADA-113690,0.5094593167304993,6
34,JURISPRUDENCIA-SELECIONADA-13183,0.49359166622161865,7
34,JURISPRUDENCIA-SELECIONADA-68907,0.4902966022491455,8
34,JURISPRUDENCIA-SELECIONADA-58133,0.45834869146347046,9
34,JURISPRUDENCIA-SELECIONADA-33121,0.4330222010612488,10
34,JURISPRUDENCIA-SELECIONADA-33124,0.41584745049476624,11
34,JURISPRUDENCIA-SELECIONADA-33418,0.35398629307746887,12
34,JURISPRUDENCIA-SELECIONADA-9777,0.3380771279335022,13
34,JURISPRUDENCIA-SELECIONADA-31518,0.3259495198726654,14
34,JURISPRUDENCIA-SELECIONADA-49458,0.308190256357193,15
34,JURISPRUDENCIA-SELECIONADA-8319,0.2991051971912384,16
34,JURISPRUDENCIA-SELECIONADA-150303,0.29746994376182556,17
34,JURISPRUDENCIA-SELECIONADA-25332,0.2806163728237152,18
34,JURISPRUDENCIA-SELECIONADA-20676,0.2538610100746155,19
34,JURISPRUDENCIA-SELECIONADA-33125,0.2351083904504776,20
35,JURISPRUDENCIA-SELECIONADA-38978,0.5592900514602661,1
35,JURISPRUDENCIA-SELECIONADA-23082,0.5401962995529175,2
35,JURISPRUDENCIA-SELECIONADA-14815,0.5324251055717468,3
35,JURISPRUDENCIA-SELECIONADA-101909,0.5234203934669495,4
35,JURISPRUDENCIA-SELECIONADA-43943,0.5193994045257568,5
35,JURISPRUDENCIA-SELECIONADA-49825,0.5129365921020508,6
35,JURISPRUDENCIA-SELECIONADA-23055,0.5118386149406433,7
35,JURISPRUDENCIA-SELECIONADA-26237,0.5093982815742493,8
35,JURISPRUDENCIA-SELECIONADA-16864,0.5069880485534668,9
35,JURISPRUDENCIA-SELECIONADA-43860,0.5065609216690063,10
35,JURISPRUDENCIA-SELECIONADA-23168,0.5032196044921875,11
35,JURISPRUDENCIA-SELECIONADA-23232,0.4936526417732239,12
35,JURISPRUDENCIA-SELECIONADA-35203,0.489686518907547,13
35,JURISPRUDENCIA-SELECIONADA-23083,0.48889344930648804,14
35,JURISPRUDENCIA-SELECIONADA-35357,0.4854776859283447,15
35,JURISPRUDENCIA-SELECIONADA-136361,0.47852879762649536,16
35,JURISPRUDENCIA-SELECIONADA-23000,0.47317034006118774,17
35,JURISPRUDENCIA-SELECIONADA-22901,0.4693986475467682,18
35,JURISPRUDENCIA-SELECIONADA-22888,0.4685474932193756,19
35,JURISPRUDENCIA-SELECIONADA-35540,0.4440825283527374,20
36,JURISPRUDENCIA-SELECIONADA-284,0.7000752091407776,1
36,JURISPRUDENCIA-SELECIONADA-27867,0.6918097138404846,2
36,JURISPRUDENCIA-SELECIONADA-6711,0.6893056035041809,3
36,JURISPRUDENCIA-SELECIONADA-25414,0.6851073503494263,4
36,JURISPRUDENCIA-SELECIONADA-27897,0.6610482335090637,5
36,JURISPRUDENCIA-SELECIONADA-31402,0.6460136771202087,6
36,JURISPRUDENCIA-SELECIONADA-32857,0.642432451248169,7
36,JURISPRUDENCIA-SELECIONADA-16881,0.6020615696907043,8
36,JURISPRUDENCIA-SELECIONADA-31405,0.5926666259765625,9
36,JURISPRUDENCIA-SELECIONADA-27935,0.590779185295105,10
36,JURISPRUDENCIA-SELECIONADA-2597,0.5712883472442627,11
36,JURISPRUDENCIA-SELECIONADA-36296,0.5712883472442627,12
36,JURISPRUDENCIA-SELECIONADA-27852,0.5693738460540771,13
36,JURISPRUDENCIA-SELECIONADA-27985,0.5679365992546082,14
36,JURISPRUDENCIA-SELECIONADA-34907,0.564578652381897,15
36,JURISPRUDENCIA-SELECIONADA-27849,0.5518152713775635,16
36,JURISPRUDENCIA-SELECIONADA-58501,0.5474640727043152,17
36,JURISPRUDENCIA-SELECIONADA-27945,0.5363128781318665,18
36,JURISPRUDENCIA-SELECIONADA-51392,0.5186680555343628,19
36,JURISPRUDENCIA-SELECIONADA-75572,0.515863835811615,20
37,JURISPRUDENCIA-SELECIONADA-34326,0.5360700488090515,1
37,JURISPRUDENCIA-SELECIONADA-31479,0.5013885498046875,2
37,JURISPRUDENCIA-SELECIONADA-31372,0.49530041217803955,3
37,JURISPRUDENCIA-SELECIONADA-34343,0.47779780626296997,4
37,JURISPRUDENCIA-SELECIONADA-28909,0.4685474932193756,5
37,JURISPRUDENCIA-SELECIONADA-34261,0.46198758482933044,6
37,JURISPRUDENCIA-SELECIONADA-33931,0.4525359272956848,7
37,JURISPRUDENCIA-SELECIONADA-28974,0.435421347618103,8
37,JURISPRUDENCIA-SELECIONADA-28898,0.4344612956047058,9
37,JURISPRUDENCIA-SELECIONADA-18895,0.4144248068332672,10
37,JURISPRUDENCIA-SELECIONADA-33917,0.40874868631362915,11
37,JURISPRUDENCIA-SELECIONADA-33957,0.4030968248844147,12
37,JURISPRUDENCIA-SELECIONADA-18326,0.39840641617774963,13
37,JURISPRUDENCIA-SELECIONADA-28964,0.3380771279335022,14
37,JURISPRUDENCIA-SELECIONADA-29382,0.3199707567691803,15
37,JURISPRUDENCIA-SELECIONADA-28975,0.2991051971912384,16
37,JURISPRUDENCIA-SELECIONADA-18459,0.29828691482543945,17
37,JURISPRUDENCIA-SELECIONADA-29395,0.2934044897556305,18
37,JURISPRUDENCIA-SELECIONADA-29532,0.28616926074028015,19
37,JURISPRUDENCIA-SELECIONADA-31481,0.26971012353897095,20
38,JURISPRUDENCIA-SELECIONADA-22746,0.7431680560112,1
38,JURISPRUDENCIA-SELECIONADA-42937,0.6731916666030884,2
38,JURISPRUDENCIA-SELECIONADA-16311,0.6388352513313293,3
38,JURISPRUDENCIA-SELECIONADA-17013,0.6343168616294861,4
38,JURISPRUDENCIA-SELECIONADA-22136,0.6150878667831421,5
38,JURISPRUDENCIA-SELECIONADA-20622,0.6053325533866882,6
38,JURISPRUDENCIA-SELECIONADA-25635,0.5978426933288574,7
38,JURISPRUDENCIA-SELECIONADA-31571,0.5746335387229919,8
38,JURISPRUDENCIA-SELECIONADA-15239,0.5664982199668884,9
38,JURISPRUDENCIA-SELECIONADA-33086,0.5515737533569336,10
38,JURISPRUDENCIA-SELECIONADA-16980,0.5336405038833618,11
38,JURISPRUDENCIA-SELECIONADA-15334,0.5310877561569214,12
38,JURISPRUDENCIA-SELECIONADA-15442,0.4383043050765991,13
38,JURISPRUDENCIA-SELECIONADA-26269,0.42727720737457275,14
38,JURISPRUDENCIA-SELECIONADA-31740,0.40780502557754517,15
38,JURISPRUDENCIA-SELECIONADA-20865,0.3979383707046509,16
38,JURISPRUDENCIA-SELECIONADA-15443,0.39187127351760864,17
38,JURISPRUDENCIA-SELECIONADA-117999,0.3821414113044739,18
38,JURISPRUDENCIA-SELECIONADA-26091,0.3729618489742279,19
38,JURISPRUDENCIA-SELECIONADA-103571,0.36840569972991943,20
39,JURISPRUDENCIA-SELECIONADA-39924,0.5921949744224548,1
39,JURISPRUDENCIA-SELECIONADA-119798,0.5846269726753235,2
39,JURISPRUDENCIA-SELECIONADA-87752,0.5846269726753235,3
39,JURISPRUDENCIA-SELECIONADA-52066,0.5846269726753235,4
39,JURISPRUDENCIA-SELECIONADA-26049,0.5409238934516907,5
39,JURISPRUDENCIA-SELECIONADA-106389,0.5263427495956421,6
39,JURISPRUDENCIA-SELECIONADA-72733,0.5263427495956421,7
39,JURISPRUDENCIA-SELECIONADA-36391,0.5263427495956421,8
39,JURISPRUDENCIA-SELECIONADA-139391,0.47025004029273987,9
39,JURISPRUDENCIA-SELECIONADA-32813,0.4641728699207306,10
39,JURISPRUDENCIA-SELECIONADA-31311,0.3711366057395935,11
39,JURISPRUDENCIA-SELECIONADA-LEGADA-63,0.35667070746421814,12
39,JURISPRUDENCIA-SELECIONADA-26065,0.3302551507949829,13
39,JURISPRUDENCIA-SELECIONADA-144060,0.3250918686389923,14
39,JURISPRUDENCIA-SELECIONADA-31310,0.2782568037509918,15
39,JURISPRUDENCIA-SELECIONADA-28555,0.2735743820667267,16
